sample_id,taxon,frequency
S257,Polypedilum pedestre,6
S257,Polypedilum nubeculosum,2
S257,Tanytarsus kiseogi,10
S257,Tanytarsus takahashii,3
S257,Tanytarsus tamakutibasi,5
S257,Eukiefferiella sp.,9
S257,Paratrichocladius rufiventris,2
S257,Rheocricotopus sp.,8
S257,Ablabesmyia monilis,3
S257,Ablabesmyia prorasha,3
S257,Saetheria tylus,4
S257,Chironomidae sp.,4
S258,Corbicula fluminea,8
S258,Musculium lacustre,11
S258,Hediste sp.,8
S258,Branchiura sowerbyi,7
S258,Rhyacodrilus coccineus,5
S258,Tubifex tubifex,7
S258,Branchiodrilus hortensis,6
S258,Opidonais sp.,4
S258,Amphichaeta asiatica,10
S258,Haemonais waldvogeli,7
S258,Nais communis,8
S258,Stylaria fossularis,6
S258,Pristina longiseta,7
S258,Henlea sp.,6
S258,Mesenchytreanus sp.,12
S258,Lumbriculus variegatus,9
S258,Lamprotus orientalis,11
S258,Eisenia koreana,9
S258,Helobdella stagnalis,8
S258,Erpobdella lineata,10
S258,Gnorimosphaeroma sp.,5
S258,Cyathura higoensis,6
S258,Asellus sp.,14
S258,Gammarus sp.,4
S258,Jesogammarus sp.,5
S258,Collembola sp.,6
S258,Baetis fuscatus,10
S258,Cloeon dipterum,12
S258,Labiobaetis atrebatinus,11
S258,Procloeon maritimum,11
S258,Procloeon pennulatum,7
S258,Choroterpes altioculus,3
S258,Rhoenanthus coreanus,9
S258,Ephemera orientalis,12
S258,Serratella setigera,5
S258,Ceratopogonidae sp.,5
S258,Benthalia sp.,12
S258,Chironomus circumdatus,13
S258,Chironomus flaviplumus,15
S258,Chironomus nipponensis,7
S258,Chironomus sp.,8
S258,Cladotanytarsus vanderwulpi,6
S258,Dicrotendipes pelochloris,3
S258,Dicrotendipes septemmaculatus,3
S258,Harnischia japonica,8
S258,Harnischiagumsanea,9
S258,Harnischia sp.,2
S258,Lipiniella moderata,5
S258,Microchironomus tener,2
S258,Microtendipes sp.,15
S258,Parachironomus gracilior,5
S258,Paratanytarsus inopertus,7
S258,Paratendipes albimanus,13
S258,Polypedilum asakawaense,9
S258,Polypedilum pedestre,12
S258,Polypedilum nubifer,5
S258,Polypedilum decematoguttatum,8
S258,Polypedilum masudai,10
S258,Polypedilum cultellatum,7
S258,Polypedilum sp.,17
S258,Stictochironomus sinsauensis,11
S258,Stictochironomus sp.,11
S258,Tanytarsus tamagotoi,10
S258,Tanytarsus tamakutibasi,8
S258,Thienemanniella sp.,10
S258,Brillia japonica,8
S258,Corynoneura sp.,9
S258,Cricotopus bicinctus,14
S258,Cricotopus triannulatus,7
S258,Cricotopus sp.,13
S258,Eukiefferiella sp.,13
S258,Hydrobaenus kondoi,17
S258,Hydrobaenus sp.,11
S258,Orthocladius glabripennis,8
S258,Orthocladius sp.,6
S258,Paratrichocladius rufiventris,12
S258,Propsilocerus akamusi,10
S258,Ablabesmyia monilis,9
S258,Ablabesmyia prorasha,7
S258,Ablabesmyia sp.,4
S258,Procladius choreus,5
S258,Procladius nigriventris,4
S258,Procladius sp.,4
S258,Rheopelopia sp.,10
S258,Saetheria tylus,11
S258,Chironomidae sp.,4
S258,Ephydridae sp.,8
S259,Corbicula fluminea,4
S259,Musculium lacustre,10
S259,Rhyacodrilus coccineus,5
S259,Limnodrilus claparedeianus,4
S259,Limnodrilus udekimineanus,4
S259,Amphichaeta asiatica,6
S259,Pristina biserrata,10
S259,Eisenia koreana,10
S259,Cyprididae sp.,3
S259,Gnorimosphaeroma sp.,12
S259,Cyathura higoensis,5
S259,Cloeon dipterum,13
S259,Labiobaetis atrebatinus,11
S259,Procloeon pennulatum,11
S259,Choroterpes altioculus,7
S259,Rhoenanthus coreanus,9
S259,Ephemera orientalis,6
S259,Serratella setigera,4
S259,Caenis sp.,11
S259,Psychoda sp.,6
S259,Benthalia sp.,5
S259,Chironomus circumdatus,10
S259,Chironomus edwardsi,5
S259,Cryptochironomus sp.,9
S259,Glyptotendipes tokunagai,10
S259,Harnischia japonica,9
S259,Harnischia sp.,2
S259,Lipiniella moderata,7
S259,Parachironomus gracilior,7
S259,Parachironomus arcuatus,4
S259,Paratanytarsus sp.,10
S259,Paratendipes albimanus,11
S259,Polypedilum pedestre,5
S259,Polypedilum masudai,8
S259,Polypedilum nubeculosum,9
S259,Polypedilum sp.,5
S259,Stictochironomus sinsauensis,14
S259,Tanytarsus takahashii,12
S259,Tanytarsus tamagotoi,17
S259,Potthastia sp.,5
S259,Cricotopus bicinctus,9
S259,Cricotopus triannulatus,14
S259,Cricotopus sp.,3
S259,Orthocladius sp.,8
S259,Paratrichocladius rufiventris,10
S259,Propsilocerus akamusi,8
S259,Ablabesmyia longistyla,1
S259,Ablabesmyia monilis,5
S259,Cladopelma virescens,12
S259,Chironomidae sp.,10
S260,Corbicula fluminea,3
S260,Chaetogaster limnaei,12
S260,Lamprotus orientalis,2
S260,Procloeon maritimum,8
S260,Procloeon pennulatum,1
S260,Choroterpes altioculus,4
S260,Potamanthus formosus,5
S260,Rhoenanthus coreanus,7
S260,Ephoron shigae,10
S260,Serratella setigera,1
S260,Caenis sp.,4
S260,Chironomus circumdatus,7
S260,Demicryptochironomus sp.,4
S260,Glyptotendipes tokunagai,2
S260,Parachironomus gracilior,6
S260,Parachironomus arcuatus,1
S260,Polypedilum masudai,3
S260,Polypedilum nubeculosum,3
S260,Tanytarsus kiseogi,13
S260,Tanytarsus takahashii,6
S260,Tanytarsus sp.,1
S260,Thienemanniella sp.,9
S260,Cricotopus triannulatus,8
S260,Eukiefferiella sp.,8
S260,Ablabesmyia prorasha,7
S260,Procladius sp.,2
S260,Saetheria tylus,7
S261,Anodonta woodiana,16
S261,Corbicula fluminea,3
S261,Musculium lacustre,5
S261,Hediste sp.,5
S261,Branchiura sowerbyi,7
S261,Bothrioneurum vejdoskynum,5
S261,Rhyacodrilus coccineus,13
S261,Tubifex tubifex,8
S261,Limnodrilus hoffmeisteri,13
S261,Haplotaxis gordioides,5
S261,Chaetogaster limnaei,8
S261,Branchiodrilus hortensis,7
S261,Opidonais sp.,10
S261,Amphichaeta asiatica,9
S261,Haemonais waldvogeli,11
S261,Nais variabilis,7
S261,Stylaria fossularis,10
S261,Pristina biserrata,8
S261,Henlea sp.,9
S261,Lumbriculus variegatus,8
S261,Lamprotus orientalis,10
S261,Eisenia koreana,7
S261,Helobdella stagnalis,8
S261,Erpobdella sp.,6
S261,Cyprididae sp.,9
S261,Gnorimosphaeroma sp.,7
S261,Cyathura higoensis,4
S261,Asellus sp.,5
S261,Gammarus sp.,6
S261,Collembola sp.,11
S261,Baetis fuscatus,11
S261,Cloeon dipterum,10
S261,Procloeon maritimum,12
S261,Procloeon pennulatum,11
S261,Choroterpes altioculus,12
S261,Ephoron shigae,8
S261,Caenis sp.,7
S261,Psychoda sp.,7
S261,Dixidae sp.,13
S261,Ceratopogonidae sp.,5
S261,Benthalia sp.,8
S261,Chironomus circumdatus,13
S261,Chironomus flaviplumus,7
S261,Chironomus kiiensis,6
S261,Chironomus nipponensis,7
S261,Cryptochironomus sp.,5
S261,Demicryptochironomus sp.,5
S261,Dicrotendipes nervosus,12
S261,Dicrotendipes pelochloris,6
S261,Dicrotendipes septemmaculatus,10
S261,Microchironomus tener,11
S261,Microtendipes sp.,9
S261,Nilothauma sp.,4
S261,Parachironomus gracilior,8
S261,Parachironomus arcuatus,10
S261,Paratanytarsus inopertus,8
S261,Paratanytarsus grimmii,10
S261,Paratendipes albimanus,13
S261,Paratendipes sp.,12
S261,Polypedilum asakawaense,7
S261,Polypedilum pedestre,8
S261,Polypedilum nubifer,12
S261,Polypedilum decematoguttatum,10
S261,Polypedilum masudai,10
S261,Polypedilum nubeculosum,6
S261,Polypedilum sp.,10
S261,Stictochironomus sp.,3
S261,Tanytarsus kiseogi,4
S261,Tanytarsus takahashii,11
S261,Tanytarsus tamagotoi,4
S261,Tanytarsus formosanus,5
S261,Potthastia sp.,9
S261,Brillia japonica,9
S261,Corynoneura sp.,13
S261,Cricotopus bicinctus,6
S261,Cricotopus bimaculatus,5
S261,Cricotopus triannulatus,12
S261,Cricotopus sp.,10
S261,Eukiefferiella sp.,9
S261,Hydrobaenus kondoi,9
S261,Limnophyes tamakitanaides,9
S261,Orthocladius glabripennis,10
S261,Orthocladius sp.,8
S261,Paratrichocladius rufiventris,13
S261,Propsilocerus akamusi,9
S261,Rheocricotopus sp.,9
S261,Ablabesmyia monilis,7
S261,Rheopelopia sp.,9
S261,Saetheria tylus,14
S261,Cladopelma virescens,10
S261,Ecnomus sp.,10
S262,Rhyacodrilus coccineus,7
S262,Limnodrilus claparedeianus,5
S262,Chaetogaster limnaei,7
S262,Pristina biserrata,7
S262,Pristina longiseta,2
S262,Lamprotus orientalis,8
S262,Cyathura higoensis,1
S262,Procloeon maritimum,13
S262,Potamanthus formosus,6
S262,Cryptochironomus sp.,7
S262,Dicrotendipes nervosus,3
S262,Microchironomus tener,5
S262,Paratanytarsus sp.,3
S262,Paratendipes sp.,7
S262,Tanytarsus kiseogi,3
S262,Tanytarsus takahashii,9
S262,Cricotopus bimaculatus,15
S262,Cricotopus sp.,1
S262,Eukiefferiella sp.,5
S262,Hydrobaenus kondoi,1
S262,Limnophyes tamakitanaides,1
S262,Orthocladius sp.,3
S262,Rheocricotopus sp.,8
S262,Cladopelma virescens,4
S262,Chironomidae sp.,7
S263,Anodonta woodiana,4
S263,Musculium lacustre,1
S263,Rhyacodrilus coccineus,8
S263,Limnodrilus claparedeianus,5
S263,Chaetogaster diaphanus,5
S263,Chaetogaster limnaei,5
S263,Pristina biserrata,7
S263,Lamprotus orientalis,7
S263,Procloeon maritimum,10
S263,Potamanthus formosus,4
S263,Rhoenanthus coreanus,7
S263,Ephoron shigae,9
S263,Psychoda sp.,4
S263,Dixidae sp.,6
S263,Ceratopogonidae sp.,5
S263,Chironomus flaviplumus,5
S263,Cryptochironomus sp.,8
S263,Lipiniella moderata,6
S263,Paratendipes sp.,8
S263,Polypedilum pedestre,10
S263,Polypedilum cultellatum,1
S263,Stictochironomus sinsauensis,3
S263,Tanytarsus kiseogi,7
S263,Thienemanniella sp.,10
S263,Corynoneura sp.,10
S263,Eukiefferiella sp.,4
S263,Orthocladius sp.,5
S263,Paratrichocladius rufiventris,1
S263,Ablabesmyia monilis,6
S263,Ablabesmyia prorasha,3
S263,Ablabesmyia sp.,1
S264,Musculium lacustre,8
S264,Hediste sp.,12
S264,Branchiura sowerbyi,5
S264,Rhyacodrilus coccineus,8
S264,Tubifex tubifex,7
S264,Limnodrilus hoffmeisteri,10
S264,Chaetogaster limnaei,10
S264,Branchiodrilus hortensis,3
S264,Amphichaeta asiatica,13
S264,Haemonais waldvogeli,7
S264,Nais variabilis,7
S264,Stylaria fossularis,6
S264,Pristina biserrata,11
S264,Pristina longiseta,3
S264,Henlea sp.,11
S264,Lamprotus orientalis,9
S264,Erpobdella sp.,7
S264,Cyprididae sp.,9
S264,Gnorimosphaeroma sp.,6
S264,Cyathura higoensis,6
S264,Asellus sp.,9
S264,Collembola sp.,10
S264,Choroterpes altioculus,12
S264,Potamanthus formosus,7
S264,Rhoenanthus coreanus,8
S264,Ephemera orientalis,9
S264,Serratella setigera,6
S264,Caenis sp.,5
S264,Psychoda sp.,15
S264,Ceratopogonidae sp.,10
S264,Benthalia sp.,12
S264,Chironomus circumdatus,8
S264,Chironomus flaviplumus,11
S264,Cryptochironomus sp.,7
S264,Demicryptochironomus sp.,7
S264,Dicrotendipes sp.,8
S264,Glyptotendipes tokunagai,11
S264,Harnischia japonica,9
S264,Harnischiagumsanea,12
S264,Harnischia sp.,11
S264,Lipiniella moderata,9
S264,Microchironomus tener,6
S264,Microchironomus sp.,6
S264,Nilothauma sp.,9
S264,Parachironomus gracilior,10
S264,Parachironomus arcuatus,5
S264,Paratanytarsus inopertus,8
S264,Paratendipes albimanus,6
S264,Paratendipes sp.,9
S264,Polypedilum asakawaense,9
S264,Polypedilum nubifer,7
S264,Polypedilum decematoguttatum,10
S264,Polypedilum masudai,7
S264,Polypedilum sp.,7
S264,Stictochironomus sinsauensis,10
S264,Stictochironomus sp.,12
S264,Tanytarsus kiseogi,5
S264,Tanytarsus takahashii,5
S264,Tanytarsus tamagotoi,8
S264,Tanytarsus formosanus,3
S264,Potthastia sp.,1
S264,Thienemanniella sp.,11
S264,Cricotopus bimaculatus,8
S264,Cricotopus sp.,6
S264,Hydrobaenus kondoi,9
S264,Paratrichocladius rufiventris,13
S264,Propsilocerus akamusi,7
S264,Rheocricotopus sp.,13
S264,Ablabesmyia prorasha,6
S264,Ablabesmyia sp.,9
S264,Conchapelopia sp.,10
S264,Hayesomyia tripunctata,3
S264,Procladius choreus,8
S264,Procladius nigriventris,5
S264,Procladius sp.,7
S264,Cladopelma edwardsi,10
S264,Cladopelma virescens,5
S264,Chironomidae sp.,13
S265,Rhyacodrilus coccineus,2
S265,Chaetogaster diaphanus,1
S265,Pristina biserrata,3
S265,Erpobdella lineata,1
S265,Gammarus sp.,1
S265,Potamanthus formosus,6
S265,Glyptotendipes tokunagai,1
S265,Microchironomus sp.,4
S265,Rheocricotopus sp.,1
S265,Procladius choreus,2
S266,Anodonta woodiana,11
S266,Corbicula fluminea,7
S266,Branchiura sowerbyi,10
S266,Limnodrilus hoffmeisteri,10
S266,Haplotaxis gordioides,8
S266,Branchiodrilus hortensis,5
S266,Opidonais sp.,11
S266,Amphichaeta asiatica,9
S266,Haemonais waldvogeli,11
S266,Nais variabilis,3
S266,Slavina appendiculata,4
S266,Pristina biserrata,2
S266,Pristina longiseta,4
S266,Henlea sp.,4
S266,Mesenchytreanus sp.,3
S266,Erpobdella sp.,5
S266,Cyprididae sp.,3
S266,Collembola sp.,12
S266,Baetis fuscatus,8
S266,Cloeon dipterum,6
S266,Labiobaetis atrebatinus,3
S266,Procloeon pennulatum,7
S266,Choroterpes altioculus,8
S266,Ephoron shigae,11
S266,Ceratopogonidae sp.,6
S266,Benthalia sp.,8
S266,Chironomus flaviplumus,11
S266,Chironomus kiiensis,1
S266,Chironomus nipponensis,9
S266,Cladotanytarsus vanderwulpi,9
S266,Cryptochironomus sp.,12
S266,Dicrotendipes sp.,6
S266,Glyptotendipes tokunagai,4
S266,Harnischia japonica,4
S266,Harnischia sp.,3
S266,Lipiniella moderata,8
S266,Microchironomus tener,10
S266,Parachironomus gracilior,12
S266,Parachironomus arcuatus,1
S266,Paratanytarsus inopertus,2
S266,Paratanytarsus sp.,6
S266,Paratendipes albimanus,8
S266,Polypedilum pedestre,10
S266,Polypedilum nubifer,5
S266,Polypedilum masudai,7
S266,Polypedilum cultellatum,10
S266,Polypedilum nubeculosum,6
S266,Polypedilum sp.,9
S266,Stictochironomus sp.,6
S266,Tanytarsus kiseogi,17
S266,Tanytarsus takahashii,11
S266,Tanytarsus tamagotoi,10
S266,Tanytarsus tamakutibasi,8
S266,Tanytarsus sp.,10
S266,Potthastia sp.,7
S266,Thienemanniella sp.,11
S266,Brillia japonica,7
S266,Corynoneura sp.,12
S266,Cricotopus bicinctus,4
S266,Cricotopus bimaculatus,12
S266,Cricotopus sylvestris,4
S266,Cricotopus triannulatus,5
S266,Limnophyes tamakitanaides,7
S266,Orthocladius sp.,9
S266,Ablabesmyia monilis,9
S266,Ablabesmyia prorasha,11
S266,Ablabesmyia sp.,11
S266,Conchapelopia sp.,12
S266,Procladius choreus,8
S266,Saetheria tylus,12
S266,Cladopelma edwardsi,2
S266,Cladopelma virescens,5
S266,Chironomidae sp.,13
S266,Syrphidae sp.,6
S267,Branchiura sowerbyi,8
S267,Rhyacodrilus coccineus,10
S267,Tubifex tubifex,6
S267,Chaetogaster diaphanus,4
S267,Opidonais sp.,11
S267,Amphichaeta asiatica,8
S267,Haemonais waldvogeli,5
S267,Stylaria fossularis,11
S267,Henlea sp.,5
S267,Lamprotus orientalis,10
S267,Erpobdella lineata,5
S267,Erpobdella sp.,4
S267,Gnorimosphaeroma sp.,8
S267,Asellus sp.,4
S267,Gammarus sp.,11
S267,Cloeon dipterum,11
S267,Procloeon maritimum,11
S267,Procloeon pennulatum,11
S267,Choroterpes altioculus,6
S267,Potamanthus formosus,5
S267,Ephoron shigae,12
S267,Ephemera orientalis,7
S267,Serratella setigera,4
S267,Dixidae sp.,13
S267,Ceratopogonidae sp.,11
S267,Benthalia sp.,4
S267,Chironomus circumdatus,7
S267,Cryptochironomus sp.,7
S267,Demicryptochironomus sp.,9
S267,Dicrotendipes septemmaculatus,3
S267,Harnischia japonica,10
S267,Harnischia sp.,7
S267,Lipiniella moderata,9
S267,Nilothauma sp.,9
S267,Paratanytarsus inopertus,2
S267,Paratanytarsus grimmii,1
S267,Paratanytarsus sp.,8
S267,Paratendipes albimanus,17
S267,Polypedilum pedestre,7
S267,Polypedilum nubifer,9
S267,Polypedilum masudai,7
S267,Polypedilum cultellatum,7
S267,Tanytarsus kiseogi,10
S267,Tanytarsus takahashii,8
S267,Tanytarsus tamagotoi,10
S267,Tanytarsus formosanus,1
S267,Tanytarsus sp.,7
S267,Thienemanniella sp.,5
S267,Brillia japonica,10
S267,Corynoneura sp.,6
S267,Cricotopus triannulatus,10
S267,Eukiefferiella sp.,6
S267,Hydrobaenus kondoi,5
S267,Hydrobaenus sp.,4
S267,Orthocladius glabripennis,5
S267,Orthocladius sp.,5
S267,Paratrichocladius rufiventris,9
S267,Propsilocerus akamusi,5
S267,Rheocricotopus sp.,11
S267,Ablabesmyia monilis,11
S267,Ablabesmyia prorasha,8
S267,Ablabesmyia sp.,7
S267,Conchapelopia sp.,12
S267,Procladius choreus,6
S267,Procladius sp.,6
S267,Rheopelopia sp.,9
S267,Saetheria tylus,6
S267,Cladopelma virescens,9
S267,Chironomidae sp.,5
S267,Ephydridae sp.,2
S268,Anodonta woodiana,3
S268,Corbicula fluminea,3
S268,Rhyacodrilus coccineus,9
S268,Tubifex tubifex,6
S268,Limnodrilus claparedeianus,9
S268,Limnodrilus udekimineanus,1
S268,Chaetogaster limnaei,10
S268,Opidonais sp.,5
S268,Amphichaeta asiatica,3
S268,Stylaria fossularis,7
S268,Pristina longiseta,5
S268,Lamprotus orientalis,7
S268,Erpobdella lineata,4
S268,Collembola sp.,2
S268,Baetis fuscatus,8
S268,Choroterpes altioculus,6
S268,Rhoenanthus coreanus,10
S268,Ephoron shigae,17
S268,Serratella setigera,6
S268,Ceratopogonidae sp.,6
S268,Cladotanytarsus vanderwulpi,6
S268,Demicryptochironomus sp.,11
S268,Dicrotendipes septemmaculatus,4
S268,Harnischia japonica,2
S268,Microchironomus tener,6
S268,Paratendipes sp.,4
S268,Polypedilum nubifer,9
S268,Tanytarsus kiseogi,13
S268,Tanytarsus takahashii,7
S268,Tanytarsus tamakutibasi,7
S268,Thienemanniella sp.,7
S268,Corynoneura sp.,7
S268,Cricotopus bicinctus,6
S268,Eukiefferiella sp.,8
S268,Propsilocerus akamusi,4
S268,Rheocricotopus sp.,6
S268,Ablabesmyia monilis,3
S268,Ablabesmyia prorasha,7
S268,Rheopelopia sp.,4
S268,Cladopelma virescens,6
S269,Anodonta woodiana,8
S269,Corbicula fluminea,6
S269,Tubifex tubifex,5
S269,Chaetogaster limnaei,13
S269,Opidonais sp.,10
S269,Pristina biserrata,9
S269,Lumbriculus variegatus,5
S269,Helobdella stagnalis,1
S269,Erpobdella lineata,1
S269,Procloeon maritimum,14
S269,Procloeon pennulatum,3
S269,Choroterpes altioculus,8
S269,Rhoenanthus coreanus,7
S269,Ephoron shigae,7
S269,Ephemera orientalis,6
S269,Psychoda sp.,2
S269,Dixidae sp.,5
S269,Benthalia sp.,2
S269,Chironomus circumdatus,13
S269,Chironomus flaviplumus,4
S269,Cladotanytarsus vanderwulpi,6
S269,Demicryptochironomus sp.,5
S269,Microchironomus tener,5
S269,Microtendipes sp.,5
S269,Nilothauma sp.,3
S269,Parachironomus gracilior,9
S269,Parachironomus arcuatus,1
S269,Paratendipes albimanus,10
S269,Paratendipes sp.,14
S269,Polypedilum nubifer,5
S269,Polypedilum decematoguttatum,3
S269,Polypedilum nubeculosum,2
S269,Tanytarsus kiseogi,8
S269,Tanytarsus tamagotoi,5
S269,Brillia japonica,1
S269,Cricotopus bimaculatus,9
S269,Hydrobaenus sp.,6
S269,Paratrichocladius rufiventris,3
S269,Conchapelopia sp.,6
S269,Procladius sp.,2
S269,Rheopelopia sp.,3
S269,Chironomidae sp.,4
S270,Anodonta woodiana,9
S270,Bothrioneurum vejdoskynum,8
S270,Limnodrilus hoffmeisteri,2
S270,Haplotaxis gordioides,3
S270,Chaetogaster diaphanus,5
S270,Chaetogaster limnaei,5
S270,Opidonais sp.,5
S270,Pristina biserrata,12
S270,Collembola sp.,6
S270,Baetis fuscatus,11
S270,Potamanthus formosus,6
S270,Rhoenanthus coreanus,5
S270,Ephoron shigae,6
S270,Ephemera orientalis,5
S270,Caenis sp.,8
S270,Psychoda sp.,6
S270,Cladotanytarsus vanderwulpi,7
S270,Cryptochironomus sp.,15
S270,Demicryptochironomus sp.,6
S270,Dicrotendipes nervosus,5
S270,Microtendipes sp.,7
S270,Paratanytarsus sp.,6
S270,Paratendipes albimanus,10
S270,Paratendipes sp.,5
S270,Polypedilum nubifer,9
S270,Polypedilum decematoguttatum,7
S270,Tanytarsus kiseogi,6
S270,Tanytarsus tamakutibasi,8
S270,Thienemanniella sp.,10
S270,Corynoneura sp.,14
S270,Cricotopus bicinctus,5
S270,Orthocladius sp.,12
S270,Paratrichocladius rufiventris,1
S270,Propsilocerus akamusi,6
S270,Rheocricotopus sp.,8
S270,Rheopelopia sp.,4
S270,Saetheria tylus,8
S271,Anodonta woodiana,7
S271,Musculium lacustre,7
S271,Branchiura sowerbyi,2
S271,Rhyacodrilus coccineus,11
S271,Tubifex tubifex,5
S271,Limnodrilus claparedeianus,8
S271,Limnodrilus hoffmeisteri,5
S271,Limnodrilus udekimineanus,1
S271,Haplotaxis gordioides,10
S271,Chaetogaster diaphanus,10
S271,Chaetogaster limnaei,8
S271,Branchiodrilus hortensis,3
S271,Opidonais sp.,13
S271,Amphichaeta asiatica,10
S271,Haemonais waldvogeli,3
S271,Pristina longiseta,9
S271,Mesenchytreanus sp.,1
S271,Gnorimosphaeroma sp.,6
S271,Baetis fuscatus,7
S271,Cloeon dipterum,3
S271,Procloeon maritimum,10
S271,Procloeon pennulatum,11
S271,Choroterpes altioculus,12
S271,Potamanthus formosus,11
S271,Rhoenanthus coreanus,12
S271,Ephoron shigae,10
S271,Ephemera orientalis,9
S271,Caenis sp.,12
S271,Dixidae sp.,11
S271,Benthalia sp.,11
S271,Chironomus flaviplumus,5
S271,Chironomus nipponensis,6
S271,Chironomus sp.,4
S271,Cryptochironomus sp.,7
S271,Dicrotendipes nervosus,11
S271,Dicrotendipes sp.,3
S271,Harnischiagumsanea,1
S271,Lipiniella moderata,3
S271,Microchironomus sp.,4
S271,Nilothauma sp.,8
S271,Parachironomus gracilior,8
S271,Paratanytarsus sp.,4
S271,Paratendipes albimanus,10
S271,Paratendipes sp.,12
S271,Polypedilum nubifer,12
S271,Polypedilum nubeculosum,3
S271,Stictochironomus sinsauensis,6
S271,Tanytarsus kiseogi,7
S271,Tanytarsus takahashii,9
S271,Tanytarsus tamakutibasi,5
S271,Tanytarsus sp.,6
S271,Cricotopus bimaculatus,10
S271,Cricotopus triannulatus,6
S271,Cricotopus sp.,9
S271,Eukiefferiella sp.,7
S271,Hydrobaenus sp.,10
S271,Paratrichocladius rufiventris,5
S271,Rheocricotopus sp.,8
S271,Ablabesmyia prorasha,5
S271,Rheopelopia sp.,8
S271,Saetheria tylus,5
S271,Cladopelma edwardsi,4
S271,Cladopelma virescens,8
S272,Musculium lacustre,8
S272,Bothrioneurum vejdoskynum,7
S272,Rhyacodrilus coccineus,10
S272,Limnodrilus claparedeianus,5
S272,Limnodrilus hoffmeisteri,8
S272,Limnodrilus udekimineanus,2
S272,Chaetogaster diaphanus,11
S272,Chaetogaster limnaei,5
S272,Branchiodrilus hortensis,2
S272,Opidonais sp.,7
S272,Amphichaeta asiatica,2
S272,Nais variabilis,4
S272,Stylaria fossularis,9
S272,Pristina longiseta,10
S272,Henlea sp.,5
S272,Lamprotus orientalis,9
S272,Helobdella stagnalis,6
S272,Erpobdella lineata,9
S272,Asellus sp.,6
S272,Gammarus sp.,3
S272,Collembola sp.,7
S272,Baetis fuscatus,11
S272,Choroterpes altioculus,6
S272,Rhoenanthus coreanus,10
S272,Ephoron shigae,6
S272,Caenis sp.,5
S272,Psychoda sp.,10
S272,Benthalia sp.,4
S272,Chironomus edwardsi,4
S272,Cladotanytarsus vanderwulpi,6
S272,Cryptochironomus sp.,8
S272,Dicrotendipes nervosus,9
S272,Dicrotendipes sp.,4
S272,Harnischia japonica,7
S272,Harnischiagumsanea,6
S272,Paratanytarsus grimmii,2
S272,Paratendipes albimanus,6
S272,Paratendipes sp.,14
S272,Polypedilum nubifer,9
S272,Polypedilum masudai,7
S272,Polypedilum cultellatum,10
S272,Polypedilum sp.,4
S272,Stictochironomus sinsauensis,8
S272,Stictochironomus sp.,13
S272,Tanytarsus tamagotoi,8
S272,Brillia japonica,10
S272,Cricotopus bicinctus,8
S272,Cricotopus triannulatus,7
S272,Eukiefferiella sp.,7
S272,Hydrobaenus sp.,7
S272,Propsilocerus akamusi,9
S272,Ablabesmyia monilis,9
S272,Ablabesmyia prorasha,8
